"ReID","EQID","EvLat [°]","EvLon [°]","EvDepth [km]","Sta","StaLat [°]","StaLon [°]","Year","Month","Day","Hour","Min","Sec","Mag [Mw]","TectEnvi","Vs30 [m/s]","TypeVs30","EpiDist [km]","HypDist [km]","RupDist [km]","RupDist_PubliPlane [km]","RupDist_CMT [km]","RupDist_CSN [km]","Azimut [°]","Comp","Freq LowCut [Hz]","Freq HighCut [Hz]","PGA [cm/sec2]","PGV [cm/sec2]","Sa0.01 [cm/sec2]","Sa0.015 [cm/sec2]","Sa0.02 [cm/sec2]","Sa0.025 [cm/sec2]","Sa0.03 [cm/sec2]","Sa0.035 [cm/sec2]","Sa0.04 [cm/sec2]","Sa0.045 [cm/sec2]","Sa0.05 [cm/sec2]","Sa0.055 [cm/sec2]","Sa0.06 [cm/sec2]","Sa0.065 [cm/sec2]","Sa0.07 [cm/sec2]","Sa0.075 [cm/sec2]","Sa0.08 [cm/sec2]","Sa0.085 [cm/sec2]","Sa0.09 [cm/sec2]","Sa0.1 [cm/sec2]","Sa0.15 [cm/sec2]","Sa0.2 [cm/sec2]","Sa0.25 [cm/sec2]","Sa0.3 [cm/sec2]","Sa0.35 [cm/sec2]","Sa0.4 [cm/sec2]","Sa0.45 [cm/sec2]","Sa0.5 [cm/sec2]","Sa0.55 [cm/sec2]","Sa0.6 [cm/sec2]","Sa0.65 [cm/sec2]","Sa0.7 [cm/sec2]","Sa0.75 [cm/sec2]","Sa0.8 [cm/sec2]","Sa0.85 [cm/sec2]","Sa0.9 [cm/sec2]","Sa1 [cm/sec2]","Sa1.5 [cm/sec2]","Sa2 [cm/sec2]","Sa2.5 [cm/sec2]","Sa3 [cm/sec2]","Sa3.5 [cm/sec2]","Sa4 [cm/sec2]","Sa4.5 [cm/sec2]","Sa5 [cm/sec2]","Sa5.5 [cm/sec2]","Sa6 [cm/sec2]","Sa6.5 [cm/sec2]","Sa7 [cm/sec2]","Sa7.5 [cm/sec2]","Sa8 [cm/sec2]","Sa8.5 [cm/sec2]","Sa9 [cm/sec2]","Sa10 [cm/sec2]","AriasIntensity [m/s]","TotalDuration [sec]","SignificantDuration [sec]","BracketedDuration [sec]",
"20010","50001","-33.24","-71.85","33","MAUL02S","-35.96583333","-72.35","1985","3","3","22","47","40","7.9","interface","388","1","305.8427003","307.6178755","155.6831515","155.6831515","162.05","247.58","188.4832724","NS","0.02","50","82.77121102","12.51527199","82.77230615","84.23401002","83.68487752","84.5663181","84.62312007","88.7808455","87.5322769","90.63281727","86.53012089","86.67469963","88.68898848","89.16589309","85.61810461","87.19275974","87.7930049","89.83100665","86.66419411","103.6215124","123.5743127","172.0725219","257.1788073","267.5284532","266.8042246","335.3828696","365.5130843","271.7274799","201.5727016","138.8366782","104.9059325","100.0242188","100.6809008","82.09231438","76.58390584","72.49118093","56.93594312","27.92815507","19.72451224","19.13961037","13.82136084","12.03400725","11.53216313","14.57099499","13.56033176","9.986160944","7.589304356","7.49150231","10.73208508","9.970532893","8.271651358","8.278962675","8.900857685","9.749700246","31.09240581","75.405","37.73","13.16",
"20010","50001","-33.24","-71.85","33","MAUL02S","-35.96583333","-72.35","1985","3","3","22","47","40","7.9","interface","388","1","305.8427003","307.6178755","155.6831515","155.6831515","162.05","247.58","188.4832724","EW","0.02","50","113.6904454","9.194372145","113.6896629","114.8044457","115.3864796","122.0361954","120.7684903","117.1744309","120.2714689","118.8431754","122.0363285","124.7660736","129.1754134","130.4209947","134.4963877","138.1684681","144.8862748","143.3974721","146.2314915","158.0267774","177.9015656","206.1619694","213.125136","313.7881918","452.2040847","605.6876689","633.6244775","527.5270832","235.6315368","156.6300863","152.3168702","137.4570119","131.7149854","134.4949785","130.9780519","100.5540741","70.86649954","46.79774485","24.35959669","19.27966296","17.6062806","13.81509742","10.41395769","10.00959949","10.61665575","9.459862064","6.931377491","6.004165341","6.244416458","6.521123154","7.705678843","10.07286875","11.55617931","9.763810681","60.69060479","75.405","27.795","22.42",
"20010","50001","-33.24","-71.85","33","MAUL02S","-35.96583333","-72.35","1985","3","3","22","47","40","7.9","interface","388","1","305.8427003","307.6178755","155.6831515","155.6831515","162.05","247.58","188.4832724","Z","0.02","50","43.7389599","6.585980721","43.74093806","44.62524867","45.79371369","48.21508722","50.95601159","49.12321244","48.18949206","48.03230436","50.84916042","50.311967","52.95652536","51.86085534","52.5059032","54.87030763","57.07177211","65.85366879","72.01670758","86.56868289","84.99714894","148.9463523","193.7361622","119.7284029","86.57458683","76.33028366","89.01068591","74.66682782","67.66528134","47.81871672","48.15352227","43.83806893","41.63528397","40.49805745","51.6472759","52.65948927","42.28071538","21.92186705","23.94524854","11.70287706","13.07514108","14.1136712","11.97296765","10.53907064","7.741333519","7.752623878","6.390839112","4.634741975","5.359513268","6.120466617","6.304035081","7.836966399","10.24608266","9.030749793","11.06437957","75.405","47.465","0",
"20011","50001","-33.24","-71.85","33","MAUL03S","-35.69388889","-71.41972222","1985","3","3","22","47","40","7.9","interface","354","3","275.0666574","277.0391056","129.1703245","129.1703245","130.815","211.76","171.8580518","NS","0.02","30","52.72378531","20.13048532","52.72459656","53.1234629","53.59487631","54.45386177","54.76966504","59.5084276","57.67362373","60.20467513","71.81717035","68.73435221","63.74136963","71.3794562","90.91266992","82.66585924","87.81353639","90.67340198","77.70080324","112.4832126","84.89430099","105.8696043","97.25103663","116.7086213","133.6644216","105.7169428","104.2815982","116.4532616","110.8649434","94.09941174","94.77683331","98.63048597","134.4666402","127.2815708","110.328638","93.06266367","74.43286913","107.1850782","50.04293939","26.87266439","26.68437393","21.95426413","16.73256379","16.55283964","14.06206866","14.45634638","12.78265197","9.49281652","9.725381648","10.00244912","10.9377388","11.20684077","9.926243676","7.627838283","9.826292229","64.29","30.765","0",
"20011","50001","-33.24","-71.85","33","MAUL03S","-35.69388889","-71.41972222","1985","3","3","22","47","40","7.9","interface","354","3","275.0666574","277.0391056","129.1703245","129.1703245","130.815","211.76","171.8580518","EW","0.02","30","42.00581096","16.35686347","42.00637311","42.24424809","42.8659063","43.46072778","48.2258344","47.88910613","58.19005057","56.77635778","60.56484229","70.39769819","67.34703202","68.17803398","77.26918721","84.70682489","78.6162634","98.52575685","97.31264445","94.71428394","122.8797873","120.9397234","112.7734047","111.1856733","161.2224373","120.4857579","103.19292","89.86639504","84.21777901","81.12195435","65.22393577","84.25742709","78.63735468","88.80219618","76.41515212","65.85611627","54.51978926","40.38863347","32.85581805","27.76709634","18.78965876","13.88556301","12.19297248","9.547468959","9.535938297","10.39841438","9.763536498","9.37519143","7.951062615","7.016686886","7.045853192","8.239125025","7.969812461","5.607386177","8.135669996","64.29","35.11","0",
"20011","50001","-33.24","-71.85","33","MAUL03S","-35.69388889","-71.41972222","1985","3","3","22","47","40","7.9","interface","354","3","275.0666574","277.0391056","129.1703245","129.1703245","130.815","211.76","171.8580518","Z","0.02","30","32.43699803","17.10958929","32.43715155","32.48730538","32.57857835","32.69574459","33.37201852","32.68983926","33.91824845","36.27712394","39.50950103","37.43457291","40.67848322","43.76957534","43.20194447","45.98249904","50.01891858","45.50843306","45.38801839","43.63689267","55.22399751","84.00970204","66.33650379","115.7185161","87.64492153","80.21937124","73.3726787","56.63875192","66.3343196","50.17006013","52.00791687","47.83120121","37.86555492","47.20323109","49.63354728","40.80860452","41.25607903","34.97794056","21.54800426","16.93934049","17.27699516","16.18036404","15.44362426","12.07705409","12.0750186","12.14884097","9.501825157","8.248914644","7.778974014","6.88966655","8.304820234","9.820741289","9.46885251","6.327563315","4.219321615","64.29","42.555","0",
"20012","50001","-33.24","-71.85","33","MAUL04S","-35.33361111","-72.41666667","1985","3","3","22","47","40","7.9","interface","195","1","238.0264044","240.3030778","86.69731462","86.69731462","95.53","179.41","192.5029556","NS","0.02","50","134.5010616","16.98401068","134.5020019","135.2677196","136.0225487","138.5381654","141.1890957","141.8833209","137.3080168","135.0101877","144.3980125","142.6991545","140.3718728","140.9977374","139.6006998","138.6171216","138.7186008","138.3259163","140.3272367","134.597121","169.3979705","259.4895134","296.2883309","377.872122","328.838858","357.231739","311.3130632","256.6345533","271.9707822","306.658012","266.14871","320.706837","470.4925339","401.1026765","455.5313765","509.9029983","461.5854574","107.4033161","44.40945001","23.29214368","16.91907764","11.85009838","9.555378211","8.90103423","7.548303724","7.616722316","6.094194934","4.678742474","3.925517918","3.457636127","3.689994509","3.704951801","3.799744474","3.993783969","64.33071337","65.43","32.985","25.19",
"20012","50001","-33.24","-71.85","33","MAUL04S","-35.33361111","-72.41666667","1985","3","3","22","47","40","7.9","interface","195","1","238.0264044","240.3030778","86.69731462","86.69731462","95.53","179.41","192.5029556","EW","0.026806666","50","80.15584602","13.07138903","80.15587934","80.39401934","80.28118355","82.97244066","81.86711195","83.0725266","80.98566894","82.25641297","80.85482521","81.35377948","82.80203802","83.02628403","83.70786726","86.39051085","88.40298533","88.42042455","90.28610517","88.06440695","133.2267043","217.0487405","190.8045748","230.1346709","219.5873379","231.9664842","213.6373883","189.8851695","243.2895241","261.4510319","282.2110882","271.4436657","190.2481934","165.6063097","184.8952037","187.9765998","205.8174718","61.71069076","40.13121945","27.44863531","15.24245268","23.3008561","20.9922544","12.93946257","10.14213373","10.39477698","9.278269624","8.712255687","9.258591584","9.680284824","10.34589322","10.38578084","9.461875659","8.683657869","30.41758861","65.43","35.765","14.015",
"20012","50001","-33.24","-71.85","33","MAUL04S","-35.33361111","-72.41666667","1985","3","3","22","47","40","7.9","interface","195","1","238.0264044","240.3030778","86.69731462","86.69731462","95.53","179.41","192.5029556","Z","0.02","50","41.65883511","7.724960358","41.65990393","42.57441112","44.89595852","41.862079","41.33559701","44.97739486","45.4621813","46.77156585","48.87800018","50.15379685","46.57087525","56.56168725","51.52831387","50.96235889","56.53153288","58.12414534","58.94763335","57.48457988","84.5531422","133.9150468","112.9957863","149.6770605","112.8380251","84.14980136","88.85724234","78.38020317","83.65385302","113.9386919","131.9742556","84.85316852","69.53044288","63.54465278","58.15164741","46.88739209","35.99945542","20.31030752","20.6575955","13.00459281","9.085681312","11.58346319","10.39087317","7.490804358","8.085678745","6.194016201","4.690583472","5.317471538","5.483519616","5.598501361","5.032268188","5.202946776","5.485228206","5.498176969","7.866337926","65.43","42.825","0",
"20013","50001","-33.24","-71.85","33","MAUL05S","-35.0099","-71.9303","1985","3","3","22","47","40","7.9","interface","533","3","196.4652617","199.2174668","53.51718341","53.51718341","60.895","140.285","182.1383779","NS","0.304079859","30","173.8461345","11.58831013","173.8481293","174.7654256","176.4583343","178.6749633","177.9264966","190.9859692","197.5452879","211.9762273","198.1027766","195.4813898","203.9529412","227.7130173","242.970591","258.3679505","245.9213074","241.0131154","252.7721301","258.0936625","303.8264101","480.2347314","360.2338179","581.6895328","683.2501005","537.7474481","595.3139152","429.8216306","411.9090045","314.6143683","290.1450742","193.7906755","188.1391389","163.9390699","162.0560408","135.4594831","168.5055656","84.2954372","41.0954269","30.2073769","-","-","-","-","-","-","-","-","-","-","-","-","-","-","91.35551516","78.2","30.795","27.8",
"20013","50001","-33.24","-71.85","33","MAUL05S","-35.0099","-71.9303","1985","3","3","22","47","40","7.9","interface","533","3","196.4652617","199.2174668","53.51718341","53.51718341","60.895","140.285","182.1383779","EW","0.204147961","30","137.7819105","10.90621717","137.783866","138.6506208","139.6045376","141.2878141","151.4882948","158.250977","181.1279671","200.5910813","226.8108211","244.6125582","221.5627489","228.4044644","256.4872207","291.6589663","293.2070999","250.328384","224.1387422","251.7541086","288.745768","256.1986962","410.4151432","460.354742","475.3179405","420.6234987","316.8366881","295.7262045","236.4737901","258.913063","268.0627293","192.011155","203.5392208","218.0566403","204.3754317","151.9525331","130.9315464","100.6134689","67.78482622","44.30733486","21.3017256","12.26845614","-","-","-","-","-","-","-","-","-","-","-","-","73.71689195","78.2","34.03","36.715",
"20013","50001","-33.24","-71.85","33","MAUL05S","-35.0099","-71.9303","1985","3","3","22","47","40","7.9","interface","533","3","196.4652617","199.2174668","53.51718341","53.51718341","60.895","140.285","182.1383779","Z","0.280229248","30","90.1513959","6.185679233","90.15483826","91.82756877","94.08882443","104.3589583","120.2560112","128.9955709","122.4014864","158.4273852","197.9935002","255.3156861","260.5952154","254.282023","297.5433795","229.3349831","200.7759288","269.3085433","267.3083808","215.773133","207.7718147","237.5114892","183.0341951","155.9460638","134.0319296","179.0053864","145.4720549","121.3899115","121.5676154","117.9285604","109.7917999","117.7624523","130.6830822","98.35808344","80.03377345","101.2223955","95.13070824","48.6708887","50.37212185","23.08527084","-","-","-","-","-","-","-","-","-","-","-","-","-","-","34.09203428","78.2","40.3","32.515",
"20014","50001","-33.24","-71.85","33","MAUL06S","-34.95805556","-72.18333333","1985","3","3","22","47","40","7.9","interface","632","3","193.0398577","195.840207","46.9875282","46.9875282","54.485","136.3","189.0755351","NS","0.319222994","30","218.5681731","9.921209979","218.5714805","219.9702763","221.5445398","224.0585116","218.5557204","261.7618855","260.4329129","270.0898054","287.6431726","273.6517095","254.7094129","277.8199897","280.3479168","348.821552","393.1393458","359.3783071","353.1720732","383.9979286","695.902611","826.4472989","575.9904137","790.9273043","748.4594209","598.2607531","325.5932958","309.7015478","302.9031998","271.8045224","180.7604703","135.4802854","107.5888314","86.35268444","92.00192184","87.28274178","73.54421818","38.25233767","37.80739511","19.43451264","-","-","-","-","-","-","-","-","-","-","-","-","-","-","197.4740762","81.34","34.045","43.935",
"20014","50001","-33.24","-71.85","33","MAUL06S","-34.95805556","-72.18333333","1985","3","3","22","47","40","7.9","interface","632","3","193.0398577","195.840207","46.9875282","46.9875282","54.485","136.3","189.0755351","EW","0.1","30","279.9332109","15.20608526","279.9349335","280.7565203","282.4805515","289.3358447","293.7182168","283.6029499","300.9311699","322.6193372","311.6239078","322.1096108","323.5164995","308.5297068","379.7335503","392.3191057","381.158098","383.2984923","382.7745826","423.9035825","443.148892","500.7547053","869.6687863","1181.518737","1380.367251","714.9613489","529.0135419","300.1191733","310.0071498","207.1732206","154.0486254","168.9793884","130.0611934","109.6947638","126.8360133","143.7482772","110.7075311","95.93634419","36.69301936","17.80747416","12.74549838","7.996265847","5.746353097","4.134374087","3.231253985","2.618728888","2.236445814","1.960978219","1.752953046","1.594698797","-","-","-","-","248.3227159","81.34","30.155","46.63",
"20014","50001","-33.24","-71.85","33","MAUL06S","-34.95805556","-72.18333333","1985","3","3","22","47","40","7.9","interface","632","3","193.0398577","195.840207","46.9875282","46.9875282","54.485","136.3","189.0755351","Z","0.272273175","40","88.28345947","6.051938662","88.28578871","88.91452526","90.18574686","110.6145614","129.5714593","154.6846537","166.8271032","173.8839649","186.3448826","188.0041328","200.3591314","211.1365708","227.8541898","194.5930512","186.3376286","161.9524335","152.6830036","148.7071261","242.4668139","194.1034447","250.5553876","252.2928145","203.8698388","151.0485133","90.45312899","81.80892646","68.76754045","86.58741073","99.70394568","112.4909539","114.4653778","113.5179537","96.47762855","82.00442312","96.94329151","40.82266626","29.49259681","28.5795032","-","-","-","-","-","-","-","-","-","-","-","-","-","-","24.53775229","81.34","41.27","17.42",
"20015","50001","-33.24","-71.85","33","VALP01S","-32.45444444","-71.23333333","1985","3","3","22","47","40","7.9","interface","428","1","104.5096594","109.5959347","49.10038418","49.10038418","102.085","52.845","33.69763878","NS","0.1","35","168.5461282","7.745000778","168.5530114","171.6117478","178.8288279","185.291765","191.261937","210.003663","190.4278741","210.6922874","237.1523504","232.4816557","245.5279111","311.2946355","355.2209406","346.3197214","316.2474856","356.1769325","422.9601245","365.7226743","442.715795","375.920068","439.1439359","495.0504655","341.9483316","300.5403335","245.7053466","150.7213572","97.30160059","78.33935816","84.42684777","92.33146873","93.63534032","84.21986937","56.51152116","62.70353683","77.10164308","41.48349522","18.74082706","9.818975951","8.400373664","6.998756275","6.891447954","4.300359533","3.638097507","4.257373198","3.232338289","2.148742397","1.680121576","1.832607857","-","-","-","-","56.9631906","48.69","25.135","27.665",
